country,num_people,Electricity_consumption,clean_energy,num_cars,factory_size,local_products?,buy _environmentally_companies?,HANDLE WASTE?,Heating energy,gasoline,natural gas ,water consumtion,waste quantity,Carbon_precentage
Germany,672,3378,30,4,0,Sometimes,Always,Tin cans,Wood,887,1577,243,2646,164.546792025341
United States,648,4583,39,12,2,Sometimes,i`am not considering this option,Plastic,Peat,2386,1413,967,4213,175.100948009315
Germany,353,4671,96,4,0,i`am not considering this option,Always,Plastic,Heating oil,2235,2365,1808,4493,131.248451975604
United States,682,3850,38,8,1,Sometimes,i`am not considering this option,Tin cans,Heating oil,1577,3354,361,2520,179.68958402063
Germany,547,6759,71,4,1,Sometimes,Always,Plastic,Peat,2300,6265,285,998,192.916039973062
United States,627,2977,76,12,2,i`am not considering this option,i`am not considering this option,Plastic,Wood,2383,6308,2161,264,196.008184022345
United States,432,6674,95,11,2,Sometimes,Always,Plastic,Heating oil,1336,5374,139,4819,156.506715961363
United States,400,1967,73,11,0,Always,Sometimes,Tin cans,Heating oil,2218,4953,2383,1644,134.014552011735
Egypt,403,6289,8,11,3,i`am not considering this option,i`am not considering this option,Plastic,Wood,2170,2507,2093,1916,136.239525302496
United States,43,4223,44,12,3,Always,i`am not considering this option,Tin cans,Heating oil,1026,4862,846,2628,52.7612239546487
United States,486,4011,52,4,3,Sometimes,Sometimes,Tin cans,Wood,1737,3328,1029,2153,145.045275998908
Germany,769,3729,32,8,1,Always,i`am not considering this option,Plastic,Wood,2869,4548,2293,4052,216.805592030762
United States,241,4762,63,5,3,i`am not considering this option,Sometimes,Tin cans,Heating oil,2608,2763,735,4938,109.333639966277
United States,18,1701,100,8,3,Sometimes,i`am not considering this option,Plastic,Wood,2452,6427,1390,797,69.5088599759416
Germany,327,6351,92,11,1,Sometimes,Sometimes,Tin cans,Heating oil,2261,3667,1547,4814,130.565367955
United States,640,6384,66,5,0,Always,i`am not considering this option,Plastic,Heating oil,2516,4950,533,4379,197.965851986509
Egypt,534,2488,57,12,3,Sometimes,Sometimes,Tin cans,Heating oil,1757,6784,2706,3620,170.974597353472
United States,542,2562,38,8,1,Always,i`am not considering this option,Plastic,Heating oil,1175,1586,2813,4366,133.309272021346
Germany,32,5823,29,5,0,i`am not considering this option,Sometimes,Plastic,Wood,2877,5871,2709,607,89.5539959368706
United States,592,5017,5,11,2,Sometimes,Always,Tin cans,Heating oil,942,4033,2253,4912,168.825832001567
Egypt,16,2789,71,5,1,i`am not considering this option,Sometimes,Plastic,Peat,2929,2874,441,685,61.5279372990988
Egypt,679,4161,86,8,2,Always,i`am not considering this option,Plastic,Heating oil,1569,5005,2464,4244,190.163949346761
Egypt,438,1155,36,12,1,i`am not considering this option,Sometimes,Tin cans,Peat,1629,5732,2866,3514,142.908437360443
Egypt,89,3690,44,8,1,Sometimes,i`am not considering this option,Plastic,Heating oil,1807,6450,306,588,80.6005972981949
Egypt,748,6752,70,11,3,Sometimes,Sometimes,Plastic,Heating oil,1176,3223,2847,3135,201.493001326089
Egypt,580,1532,98,8,0,i`am not considering this option,i`am not considering this option,Plastic,Peat,2174,4608,626,2877,172.052977365366
Egypt,800,6333,26,8,1,Sometimes,Sometimes,Tin cans,Wood,1319,5037,1789,1916,219.0829493388
Egypt,366,4048,22,11,2,i`am not considering this option,Sometimes,Tin cans,Heating oil,2022,2566,2241,2168,122.505837322608
Egypt,205,1464,4,8,2,Sometimes,i`am not considering this option,Plastic,Peat,1833,1993,2702,1556,72.5276213368386
Egypt,476,1766,77,5,0,i`am not considering this option,i`am not considering this option,Plastic,Heating oil,944,6611,2561,3086,149.690917354227
Egypt,456,5942,86,5,2,Sometimes,Sometimes,Tin cans,Heating oil,1343,5098,1389,2016,151.406949305584
Egypt,187,6339,21,10,2,Sometimes,i`am not considering this option,Plastic,Heating oil,1616,2893,2477,298,86.0632212801409
Egypt,13,4474,68,5,3,i`am not considering this option,Sometimes,Plastic,Peat,1169,2532,267,1458,44.9443812804735
Egypt,564,1664,73,11,2,Sometimes,i`am not considering this option,Tin cans,Peat,1603,4608,1024,1791,157.642889364251
Egypt,519,5878,98,11,2,Always,Sometimes,Plastic,Heating oil,2686,6648,1863,3434,186.54200531161
Egypt,762,5773,56,8,0,Sometimes,Sometimes,Tin cans,Peat,1831,3405,2705,1903,207.534353339125
Egypt,68,3956,94,10,0,i`am not considering this option,i`am not considering this option,Tin cans,Heating oil,2995,1696,2981,4757,70.2328972896477
Egypt,706,6888,100,11,2,Always,Sometimes,Plastic,Peat,2013,4360,805,4334,206.842253318331
Egypt,691,5350,66,5,2,i`am not considering this option,i`am not considering this option,Tin cans,Heating oil,2453,1385,2953,4124,190.100165336216
Egypt,796,3149,37,8,0,Sometimes,Sometimes,Tin cans,Peat,967,1386,753,1574,184.245965372722
Egypt,226,4565,42,11,1,i`am not considering this option,Always,Plastic,Heating oil,2056,2638,210,906,101.134373301966
Egypt,769,5248,43,10,1,Sometimes,Sometimes,Tin cans,Peat,972,3441,1401,3915,198.243377346594
United States,722,3369,23,8,0,Sometimes,i`am not considering this option,Plastic,Heating oil,2678,4655,669,1680,205.849136030871
Egypt,32,1223,41,8,3,i`am not considering this option,i`am not considering this option,Tin cans,Heating oil,1123,1124,1923,2425,27.8347453201792
Germany,302,6180,81,5,2,Sometimes,Sometimes,Plastic,Peat,1831,4471,907,3121,124.416107955171
United States,250,6975,16,10,3,Sometimes,Sometimes,Tin cans,Heating oil,2122,2135,434,2943,103.283795946233
United States,608,2683,74,8,1,Sometimes,i`am not considering this option,Tin cans,Heating oil,2618,6594,1304,4261,193.198476023765
Germany,322,6909,27,8,1,i`am not considering this option,Sometimes,Plastic,Heating oil,1708,1732,1175,570,114.129399953045
China,298,3095,39,5,1,Sometimes,i`am not considering this option,Tin cans,Heating oil,1904,4518,671,3667,111.385790658501
United States,561,3133,27,8,2,Sometimes,i`am not considering this option,Plastic,Heating oil,1865,3464,384,4629,158.764996017714
Germany,431,2790,73,10,1,Always,Sometimes,Tin cans,Heating oil,2236,5647,409,3241,146.85039600563
China,480,4639,69,7,3,i`am not considering this option,Sometimes,Plastic,Wood,1592,6484,2643,753,166.150758656927
Saudi Arabia,594,3961,79,5,3,Always,Sometimes,Tin cans,Wood,1441,6673,265,1619,179.203460007898
Egypt,295,2231,76,10,0,Always,i`am not considering this option,Plastic,Peat,836,2250,1524,1473,82.1680893318099
Saudi Arabia,515,2768,21,5,3,Sometimes,Sometimes,Tin cans,Wood,1701,4254,1291,1539,150.75100401768
Germany,167,2688,53,4,2,Always,Sometimes,Plastic,Wood,1465,2524,818,2902,68.0337919826793
United States,100,2246,77,5,3,Always,Always,Plastic,Heating oil,2916,6371,1529,3627,96.2160759794049
Germany,178,4247,83,10,3,Sometimes,Sometimes,Tin cans,Wood,1982,1752,2700,1491,79.168499964524
Germany,177,6183,14,7,2,Always,i`am not considering this option,Plastic,Wood,2306,2249,628,1625,84.3469319479868
Germany,93,2909,6,7,2,Always,Sometimes,Tin cans,Heating oil,1057,6072,2475,2265,67.1100999765814
Germany,268,5516,20,10,1,Always,Sometimes,Plastic,Heating oil,854,4197,2030,1159,98.0330199637209
United States,169,1780,44,4,3,Always,Always,Tin cans,Wood,1042,1360,1379,2305,57.2028759935506
Egypt,151,3529,95,10,0,Sometimes,Sometimes,Plastic,Peat,2412,1526,913,4887,77.6105053022674
Saudi Arabia,39,1139,29,7,1,Always,Always,Tin cans,Wood,1234,4677,2638,1160,49.3636719892224
United States,130,2671,40,10,1,Always,Sometimes,Tin cans,Heating oil,1412,1707,2332,2331,54.3919079803581
Germany,79,3394,86,7,3,Sometimes,Sometimes,Plastic,Wood,1649,3741,1719,183,64.392435964127
China,227,6417,36,4,0,Always,Always,Tin cans,Wood,871,1687,307,316,81.1374746151754
Germany,403,5122,10,7,0,Always,Sometimes,Plastic,Peat,2466,3555,653,2884,138.115631981709
United States,66,4624,23,10,1,Always,Always,Tin cans,Wood,2398,1074,2763,1691,58.0703719538847
Germany,149,2287,16,5,1,Sometimes,Sometimes,Plastic,Wood,2013,1058,2651,4367,64.3292439880808
United States,305,1691,16,4,2,Always,Sometimes,Plastic,Heating oil,2243,3010,1054,3526,103.315576009656
Germany,377,3084,63,10,1,Always,Sometimes,Tin cans,Wood,2723,2361,2007,4687,124.820507997913
China,642,6895,3,4,3,Always,Always,Tin cans,Peat,1322,1214,1629,1653,167.86694265231
Germany,599,6400,90,5,2,Sometimes,Sometimes,Plastic,Heating oil,1978,4896,2246,2556,189.02122398069
Germany,76,4464,90,7,3,Always,Sometimes,Tin cans,Wood,2627,3559,412,672,72.6561279517125
United States,386,3611,62,7,1,Sometimes,Always,Tin cans,Wood,1434,1187,2723,4943,114.751411992998
Germany,393,5397,72,7,2,Sometimes,Sometimes,Plastic,Heating oil,1660,1010,2356,4365,119.948963973268
China,310,4528,26,5,3,Always,Always,Plastic,Wood,2502,6215,392,917,136.245014644815
Germany,757,5064,5,7,1,Sometimes,Sometimes,Plastic,Heating oil,1719,5013,2648,3770,212.638712016838
China,176,6422,87,5,0,Always,Sometimes,Tin cans,Wood,2808,5892,2164,4897,116.303782606532
United States,553,4737,43,7,2,Always,Always,Tin cans,Wood,1522,1107,2393,4448,148.188391998032
Germany,762,3982,22,7,0,Always,Sometimes,Plastic,Wood,1307,6056,1273,2794,208.180512027984
Egypt,314,3478,22,5,3,Sometimes,Always,Tin cans,Heating oil,1706,3586,2861,221,112.899617323749
Saudi Arabia,688,4643,48,7,0,Always,Sometimes,Tin cans,Wood,2845,5079,2905,4307,207.913220011672
United States,518,1009,3,5,0,Always,Always,Plastic,Heating oil,1297,6062,2263,1121,153.435172038621
Germany,314,1908,92,7,1,Sometimes,Sometimes,Tin cans,Wood,2196,6995,949,310,130.112456002669
Germany,52,2389,3,4,2,Always,Always,Plastic,Heating oil,2104,1869,971,3632,50.51542397853
United States,297,6080,26,7,0,Sometimes,Sometimes,Tin cans,Wood,2460,3499,1575,3491,122.42069995979
Egypt,780,6966,33,7,2,Always,Sometimes,Plastic,Heating oil,809,3686,2653,4139,203.498065329368
Saudi Arabia,334,6478,14,5,0,Sometimes,Always,Tin cans,Wood,2503,2958,1422,2550,131.675967959784
United States,90,2384,28,7,1,Always,Sometimes,Plastic,Wood,1635,5229,2451,1137,67.8000439804875
Germany,21,5049,54,4,0,Always,Always,Tin cans,Wood,2458,5995,1553,835,78.6867319424578
Egypt,178,4908,7,7,2,Sometimes,Always,Tin cans,Wood,1170,6434,2757,2646,100.693141295996
Saudi Arabia,289,6316,76,7,1,i`am not considering this option,Sometimes,Plastic,Heating oil,2703,4021,1812,1217,131.634427952833
United States,495,3744,65,7,0,Sometimes,i`am not considering this option,Plastic,Wood,938,4710,2431,3491,145.516764001806
Germany,596,4966,24,4,0,i`am not considering this option,Sometimes,Tin cans,Heating oil,2883,4021,2098,4153,190.004812000963
Germany,378,2781,55,7,3,Sometimes,Always,Tin cans,Wood,1838,1388,1499,3763,115.039956001918
United States,672,6638,1,7,2,Always,Always,Plastic,Wood,1242,4452,2864,3753,192.897915991581
Germany,311,6451,2,4,1,Sometimes,i`am not considering this option,Tin cans,Wood,1587,6622,2626,4159,132.164043958731
Germany,580,5688,83,7,0,Always,Sometimes,Tin cans,Heating oil,2090,1929,1872,905,162.591867987201
Germany,486,3086,49,6,2,Always,Sometimes,Tin cans,Wood,1498,5015,463,3619,146.55077200933
Germany,164,2309,90,8,3,Always,Sometimes,Tin cans,Wood,1916,2269,1060,4619,70.93953998398
Germany,162,1917,48,5,3,Always,Sometimes,Tin cans,Wood,2710,3306,2022,3259,82.3046679910922
Germany,78,4196,68,6,2,Always,Sometimes,Tin cans,Wood,1003,1028,882,3076,40.9512079564187
Germany,452,1379,50,4,0,Always,Sometimes,Tin cans,Wood,2798,4554,1405,799,145.358220024735
Germany,478,5960,41,8,3,Always,Sometimes,Tin cans,Wood,1603,5261,2385,3011,156.186539977499
Germany,65,1474,79,7,1,Always,Sometimes,Tin cans,Wood,2422,6463,416,1176,75.4769039844002
Germany,294,4379,87,8,0,Always,Sometimes,Tin cans,Wood,2106,6987,2779,4917,132.280675973833
Germany,620,6676,51,9,1,Always,Sometimes,Tin cans,Electricity,2245,2606,366,856,177.393503982539
Germany,315,2003,38,3,0,Always,Sometimes,Tin cans,Electricity,2773,3792,1707,4650,116.840408005509
Germany,557,6838,37,5,1,Always,Sometimes,Tin cans,Electricity,1011,3781,1237,4940,160.219127975612
Germany,327,2762,43,6,2,Always,Sometimes,Tin cans,Electricity,1057,6580,2617,2068,117.357247998029
Germany,134,3044,24,7,2,Always,Sometimes,Tin cans,Electricity,1580,3401,1635,2883,67.0505399777344
Germany,38,4258,45,10,0,Always,Sometimes,Tin cans,Electricity,1988,2526,2678,2232,51.7948319536086
Germany,395,2540,50,12,0,Always,Sometimes,Tin cans,Electricity,2447,6253,2715,738,143.370760006618
Germany,444,4203,87,9,3,Always,Always,Tin cans,Electricity,2967,3667,1797,548,154.01636799029
Germany,276,6701,25,6,0,Always,Always,Tin cans,Electricity,2183,4183,713,3045,121.29057195094
Germany,11,4509,9,4,3,Always,Always,Tin cans,Electricity,1655,1784,338,500,40.5066719507672
Germany,593,4606,90,8,0,Always,Always,Tin cans,Electricity,2635,3139,2668,4817,181.033691999903
Germany,45,2244,35,4,2,Always,Always,Tin cans,Electricity,1892,841,1077,3922,40.6130879771228
Germany,159,1720,46,6,3,Always,Always,Tin cans,Electricity,2203,6675,706,1875,97.0753639931434
Germany,130,4661,98,3,2,Always,Always,Tin cans,Electricity,1628,2538,2137,1920,72.7199279540528
Germany,86,3696,0,7,3,Always,Always,Tin cans,Electricity,2997,1113,1126,4221,65.9246439676772
Germany,172,2518,1,3,0,Always,Always,Tin cans,Electricity,2955,6954,2954,484,110.730575988741
Germany,357,5342,76,5,3,Always,Always,Tin cans,Electricity,1619,4246,2221,3950,129.976623970057
Germany,117,1877,47,6,0,Always,Always,Tin cans,Electricity,811,4460,508,3216,62.1527519872449
Germany,525,6040,14,6,2,Always,Always,Tin cans,Electricity,2273,1708,372,2306,155.36076798304
Germany,744,3440,74,2,3,Always,Always,Tin cans,Electricity,1016,2423,2372,1931,183.820268028382
Germany,88,6090,86,5,1,Always,Always,Tin cans,Electricity,2999,2928,842,1489,84.8749479351442
Germany,430,5265,6,7,3,Always,Always,Tin cans,Electricity,880,6922,2301,3319,148.80824398306
United States,338,3408,11,8,1,Always,Always,Tin cans,Electricity,1795,1622,1635,4078,105.589639994317
United States,114,2907,63,4,3,Always,Always,Tin cans,Electricity,936,2789,2460,490,56.3746399744445
United States,703,6782,66,3,0,Always,Always,Tin cans,Electricity,2984,1250,302,2709,200.259387988128
United States,292,1864,17,4,3,Always,Always,Tin cans,Electricity,1517,6225,1995,1759,113.572780006428
United States,644,2580,10,5,3,Always,Always,Tin cans,Electricity,2679,6126,2905,2990,199.063920032956
United States,657,5368,48,6,1,Always,Always,Tin cans,Electricity,1717,3189,2600,4947,185.069300000686
United States,336,1780,95,7,3,Always,Always,Tin cans,Electricity,2016,3797,649,4989,117.495956005999
United States,511,6507,79,6,0,Always,Always,Tin cans,Electricity,919,2897,900,385,146.967299971797
United States,772,5228,63,3,2,Always,Always,Tin cans,Electricity,2729,3231,956,2497,217.654964012165
United States,416,2976,7,5,2,Always,Always,Tin cans,Electricity,1150,3073,147,1223,118.843868006833
United States,662,1910,61,6,1,Always,Always,Tin cans,Electricity,966,6571,2331,1802,185.098464038368
United States,744,3141,59,8,0,Always,Always,Tin cans,Electricity,1989,3721,2625,3944,201.620600032859
United States,523,2390,56,4,0,Always,Always,Tin cans,Electricity,1551,4464,899,4197,153.96515601999
United States,630,6171,87,9,3,Always,Always,Tin cans,Electricity,2345,2999,2867,3436,188.359647986498
United States,228,5087,79,12,0,Always,Always,Tin cans,Electricity,1424,6857,2409,2561,115.427395960342
United States,401,2344,26,9,0,Always,Always,Tin cans,Electricity,969,2190,318,1957,108.055892011038
United States,103,6035,19,10,3,Always,Always,Tin cans,Electricity,1209,1062,634,4861,57.1097959422073
United States,150,2432,20,11,3,Always,Always,Tin cans,Electricity,991,6498,2679,2009,83.0488759864267
United States,356,6167,71,6,0,Always,Always,Tin cans,Electricity,1708,6493,1269,373,143.644835961202
United States,498,6557,100,5,0,Always,Always,Tin cans,Electricity,2670,3206,484,1943,166.777595968447
United States,282,5454,81,7,0,Always,Always,Tin cans,Electricity,849,2267,2712,841,94.6186279612376
United States,510,2252,42,6,3,Always,Always,Tin cans,Electricity,1123,3835,651,3843,141.942444021371
United States,344,4080,13,6,1,Always,Always,Tin cans,Electricity,2571,3336,257,2259,125.622507987293
United States,765,2980,32,7,3,Always,Always,Tin cans,Electricity,968,1470,2814,1593,179.493516038643
United States,433,2123,88,4,2,Always,Always,Tin cans,Electricity,2130,2010,1135,798,127.07244001198
United States,659,6057,91,5,2,Always,Always,Paper,Electricity,1368,4929,1313,1792,194.764071990175
United States,378,6970,4,6,0,Always,Always,Paper,Peat,1312,4765,171,1991,136.922323959346
United States,323,6488,45,4,3,Always,Always,Paper,Peat,2675,6881,1868,756,152.431191956397
United States,276,3383,79,8,1,Always,Always,Paper,Peat,2867,3112,2655,2860,117.112519983711
United States,664,2989,16,9,3,Always,Always,Paper,Peat,2045,5523,1181,1055,194.627564030046
United States,40,4440,29,4,2,Always,Always,Paper,Peat,2787,6215,1645,932,86.7508799528814
United States,724,3294,39,3,0,Always,Always,Paper,Peat,2383,4178,274,1273,204.323556030607
United States,274,2035,95,7,0,Always,Always,Paper,Peat,1784,3402,185,1410,101.317839997188
United States,547,5976,64,8,3,Always,Always,Paper,Peat,2392,4252,1632,1363,178.640107982326
United States,174,1096,69,4,1,Always,Always,Paper,Peat,2922,1730,407,3038,81.7450079997528
United States,243,5594,51,6,1,Always,Always,Paper,Peat,1861,3122,674,2675,104.527555958131
United States,256,4942,78,9,0,Always,Always,Paper,Peat,805,5366,2048,2067,107.121611964666
United States,28,1922,49,12,1,Always,Always,Paper,Peat,2716,6789,1590,599,79.6508599782117
United States,532,3654,84,6,2,Always,Always,Paper,Peat,2555,6966,1937,661,186.055428004982
United States,192,5522,67,6,2,Always,Always,Paper,Peat,2136,2829,2706,3635,97.1247639528701
United States,704,1797,77,7,1,Sometimes,Always,Paper,Peat,1441,910,1048,520,171.157512042564
United States,326,4231,69,5,0,Sometimes,Always,Paper,Peat,1784,5009,1030,2933,130.583219979835
United States,287,4491,5,6,2,Sometimes,Always,Paper,Peat,1464,4360,392,3567,114.523347977911
United States,549,2930,34,8,1,Sometimes,Always,Paper,Peat,1739,4586,972,3056,167.368968018283
United States,241,6359,93,5,3,Sometimes,Always,Paper,Peat,1325,1110,1895,2876,93.9828799464846
United States,644,5621,36,3,0,Sometimes,Always,Paper,Peat,1128,1982,2614,1880,173.220415997474
United States,328,6899,43,6,1,Sometimes,Always,Paper,Peat,1766,1608,775,545,117.648899952523
United States,92,3967,90,8,0,Sometimes,Always,Paper,Peat,1592,6757,2885,4369,92.6451399587571
United States,312,2045,58,9,0,Sometimes,Always,Paper,Peat,1875,6866,1248,3310,132.546912003487
United States,196,6544,93,10,3,Sometimes,Always,Paper,Peat,1772,4044,2161,2829,106.938283940222
United States,654,3048,43,3,2,Sometimes,Always,Paper,Peat,1622,1099,515,539,166.748060026344
United States,374,2690,95,5,2,Sometimes,Always,Paper,Peat,2705,1641,2609,1377,127.315595999602
United States,768,2675,50,5,0,Sometimes,Always,Paper,Peat,2084,3645,746,308,207.99662404094
United States,649,1177,60,6,1,Sometimes,Always,Paper,Peat,2749,2097,1692,3379,180.476748045318
United States,35,4368,18,8,3,Sometimes,Always,Plastic,Peat,2559,6120,1764,1897,84.6463159541076
United States,128,1734,18,7,3,Sometimes,Always,Plastic,Peat,1400,1526,2321,454,56.2420239920964
United States,200,4638,59,7,3,Sometimes,Always,Plastic,Coal,2014,5305,1139,2462,109.097815964021
United States,567,4018,22,1,0,Sometimes,Always,Plastic,Coal,2961,6973,366,1814,198.803704008702
United States,789,5287,43,5,0,Sometimes,Always,Plastic,Coal,2819,2391,464,3783,221.425716014646
United States,335,1587,12,7,1,Sometimes,Always,Plastic,Coal,2145,1979,490,1908,107.909960014053
United States,400,5489,79,4,0,Sometimes,Always,Plastic,Coal,2516,5440,2101,2688,159.071743972325
United States,265,3245,14,7,1,Sometimes,Always,Plastic,Coal,1255,6778,847,2258,116.326167988878
United States,497,1138,84,7,0,Sometimes,Always,Plastic,Coal,1028,6187,2787,3305,153.919428029365
United States,218,5685,67,8,2,Sometimes,Always,Plastic,Coal,1056,6548,1621,3922,113.424423953631
United States,326,5709,86,9,2,Sometimes,Always,Plastic,Coal,1454,3295,2379,1365,120.806875962409
United States,759,4915,57,4,0,Sometimes,Always,Plastic,Coal,2292,2723,2128,3391,211.171332014823
United States,41,5075,48,5,1,Sometimes,i`am not considering this option,Plastic,Coal,1106,2748,1619,1021,47.4822359446119
United States,350,3139,68,7,0,Sometimes,i`am not considering this option,Plastic,Coal,2754,5417,2604,2242,138.121975994299
United States,414,5533,52,5,1,Sometimes,i`am not considering this option,Plastic,Coal,1409,2565,664,372,125.231415975187
United States,364,1942,23,3,1,Sometimes,i`am not considering this option,Plastic,Coal,2563,4580,251,2871,128.679844012044
United States,422,6382,31,8,1,Sometimes,i`am not considering this option,Plastic,Coal,2476,5091,129,4610,156.556975968183
Egypt,552,5438,61,9,3,Sometimes,i`am not considering this option,Plastic,Coal,1933,3767,206,2877,166.32289732232
Egypt,638,3466,99,3,0,Sometimes,i`am not considering this option,Plastic,Coal,2459,6343,543,1888,198.687925349413
Egypt,652,3076,82,4,1,Sometimes,i`am not considering this option,Plastic,Coal,1723,988,2585,1592,162.245373356336
Egypt,412,2537,32,5,2,Sometimes,i`am not considering this option,Plastic,Coal,2203,1797,980,772,119.943653342837
Egypt,183,5628,30,6,1,Sometimes,i`am not considering this option,Plastic,Coal,2276,6400,1144,4652,111.959869286841
Egypt,431,4448,25,7,2,Sometimes,i`am not considering this option,Plastic,Coal,2613,3533,1860,2211,144.51447332414
Egypt,643,4105,61,8,2,Sometimes,i`am not considering this option,Plastic,Coal,1259,3542,2627,338,171.446221345748
Egypt,21,3694,64,9,0,Sometimes,i`am not considering this option,Plastic,Coal,867,6785,2957,2439,60.9730412901574
Egypt,233,1131,87,4,1,Sometimes,i`am not considering this option,Plastic,Coal,1875,3974,634,751,90.0623293370802
Egypt,257,3406,73,4,0,Sometimes,i`am not considering this option,Plastic,Coal,941,5946,1262,3505,103.659561315296
Egypt,504,1253,59,6,2,Sometimes,i`am not considering this option,Plastic,Coal,2096,802,817,1992,129.103581363923
Egypt,636,3157,66,7,1,Sometimes,i`am not considering this option,Plastic,Coal,2068,3966,1246,3004,179.516557355129
Egypt,297,4104,48,3,0,Sometimes,i`am not considering this option,Plastic,Coal,2310,2301,582,2018,106.67614131324
Egypt,563,2712,81,5,3,Sometimes,i`am not considering this option,Plastic,Coal,1368,5738,959,682,164.941029351909
Egypt,81,6398,8,7,0,Sometimes,i`am not considering this option,Plastic,Coal,2296,6123,1223,124,89.6688452701267
Egypt,144,4833,55,7,1,Sometimes,i`am not considering this option,Plastic,Coal,2126,2301,443,1024,75.8623252900627
Egypt,368,1118,62,8,0,Sometimes,i`am not considering this option,Plastic,Coal,1184,6339,2381,137,122.22829735211
Egypt,487,1758,38,9,3,Sometimes,i`am not considering this option,Plastic,Coal,1561,3395,1211,883,134.766417358323
Egypt,767,1915,67,4,0,Sometimes,i`am not considering this option,Plastic,Coal,2754,5230,135,3528,216.563773381288
Egypt,103,3574,37,3,3,Sometimes,i`am not considering this option,Plastic,Coal,2430,3532,2753,4026,75.8305653012526
Egypt,228,5310,82,4,2,Sometimes,i`am not considering this option,Plastic,Coal,1759,1503,463,4901,88.3219052908805
Egypt,600,5684,63,3,3,Sometimes,Always,Plastic,Coal,1884,6352,2679,760,196.468109323948
Egypt,419,5754,98,5,3,Sometimes,Always,Plastic,Coal,2601,914,1563,2894,139.639405303251
Egypt,750,2536,35,5,0,Sometimes,Always,Plastic,Coal,1400,6096,2703,4799,211.598265375143
Egypt,354,3022,36,6,1,Sometimes,Always,Plastic,Natural Gas,1821,3252,1385,1598,120.503973331616
Egypt,139,1463,83,7,3,Sometimes,Always,Plastic,Natural Gas,2008,6296,2940,242,93.1342933247546
Egypt,650,5320,34,8,0,Sometimes,Always,Plastic,Natural Gas,825,1109,2592,386,163.414381334943
Egypt,627,2029,61,8,3,Sometimes,Always,Plastic,Natural Gas,1768,1498,1277,1941,162.537921367122
Egypt,304,6609,58,6,2,Sometimes,Always,Plastic,Natural Gas,2836,2329,1031,1080,127.510397285654
Egypt,303,2370,18,4,1,Sometimes,Always,Plastic,Natural Gas,2144,6476,1012,586,128.787061335158
Egypt,237,3836,42,6,3,Sometimes,Always,Plastic,Natural Gas,841,2207,2425,2567,83.8762333109682
Egypt,539,1445,7,4,0,Sometimes,Always,Plastic,Natural Gas,2150,5879,2562,2341,171.045561368869
Egypt,750,5134,27,8,0,Sometimes,Always,Plastic,Natural Gas,1047,1077,1683,1122,184.964485347133
Japan,574,6389,10,4,1,Sometimes,Always,Plastic,Natural Gas,1384,3794,979,1670,171.958842650837
Japan,583,1273,88,3,1,Sometimes,Always,Plastic,Natural Gas,2416,6170,197,2513,185.563934702456
Japan,404,5137,37,5,3,Sometimes,Always,Plastic,Natural Gas,2271,5189,1283,3719,153.647918646374
Japan,280,1248,88,7,3,Sometimes,Always,Plastic,Natural Gas,2372,4317,1079,3878,114.942042673676
Japan,229,1630,8,5,1,Sometimes,Always,Plastic,Natural Gas,1607,3743,1643,387,90.3731586702786
Japan,726,5282,69,6,2,Sometimes,Always,Plastic,Natural Gas,2293,4534,2214,3246,216.127682673465
Japan,75,4292,28,7,3,Sometimes,Always,Plastic,Natural Gas,2416,1196,2772,3638,64.7428346247118
Japan,647,5268,17,7,0,Sometimes,Always,Plastic,Natural Gas,950,2411,691,2129,171.038470669775
Japan,136,1743,88,8,1,Sometimes,Always,Plastic,Natural Gas,2547,3327,1566,3250,83.9185706543387
Japan,289,3610,45,9,3,Sometimes,Always,Plastic,Natural Gas,2788,4070,1304,4915,126.320742651653
Japan,274,4326,100,5,0,Sometimes,Always,Plastic,Natural Gas,1544,5762,2259,617,121.191462638181
Japan,145,5461,92,4,2,Sometimes,Always,Plastic,Natural Gas,2091,4085,2958,4643,97.3787186138302
Japan,301,1771,88,7,0,Sometimes,Always,Plastic,Natural Gas,1462,6116,255,330,118.80798666988
Japan,377,1345,57,8,2,Sometimes,Always,Plastic,Natural Gas,854,1597,2469,1218,100.948202684202
Japan,368,3331,0,7,1,Sometimes,Always,Plastic,Natural Gas,1943,5883,2975,1308,139.628866665525
United States,14,3868,45,6,1,Always,Sometimes,Paper,Natural Gas,1993,3209,2706,1913,51.5067639555561
United States,266,1880,30,5,3,Always,Sometimes,Paper,Charcoal,893,6111,1061,4188,100.158584002851
United States,602,6945,29,4,2,Always,Sometimes,Paper,Charcoal,995,2473,113,3649,162.710171979369
United States,21,5911,32,3,2,Always,Sometimes,Paper,Charcoal,1077,3542,1803,1467,49.8799319345873
United States,403,4972,76,8,3,Always,Sometimes,Paper,Charcoal,2189,1159,591,829,122.889203978665
United States,573,4309,68,2,3,Always,Sometimes,Paper,Charcoal,1274,2973,2322,2373,156.139068002795
United States,707,6707,95,9,0,Always,Sometimes,Paper,Charcoal,1188,6679,1576,2427,210.590043987394
United States,612,4995,84,9,1,Always,Sometimes,Paper,Charcoal,1686,6552,521,3906,191.237423997946
United States,475,6260,38,4,2,Always,Sometimes,Glass,Charcoal,2318,3141,2883,2521,155.207851974054
United States,586,6071,51,2,0,Always,Sometimes,Glass,Charcoal,1781,3580,486,3733,173.629683985806
